,Year,County,Hospital,Surgery,Latitude,Longitude,Total_cases,Cost,renta_per_capita,Poblacion
262,2016,Sacramento,Kaiser Foundation Hospital  South Sacramento,Breast,38.47144,-121.42409,240,30,21142,1223499.0
263,2016,Sacramento,Kaiser Foundation Hospital  South Sacramento,Colon,38.47144,-121.42409,46,52,21142,1223499.0
264,2016,Sacramento,Kaiser Foundation Hospital  South Sacramento,Esophagus,38.47144,-121.42409,8,250,21142,1223499.0
265,2016,Sacramento,Kaiser Foundation Hospital  South Sacramento,Lung,38.47144,-121.42409,71,56,21142,1223499.0
266,2016,Sacramento,Kaiser Foundation Hospital  South Sacramento,Prostate,38.47144,-121.42409,168,153,21142,1223499.0
267,2016,Sacramento,Kaiser Foundation Hospital  South Sacramento,Rectum,38.47144,-121.42409,25,52,21142,1223499.0
268,2016,Sacramento,Kaiser Foundation Hospital  South Sacramento,Stomach,38.47144,-121.42409,4,72,21142,1223499.0
269,2016,Sacramento,Mercy General Hospital,Brain,38.56955,-121.45271,11,100,21142,1223499.0
270,2016,Sacramento,Mercy General Hospital,Breast,38.56955,-121.45271,120,30,21142,1223499.0
271,2016,Sacramento,Mercy General Hospital,Colon,38.56955,-121.45271,56,52,21142,1223499.0
272,2016,Sacramento,Mercy General Hospital,Liver,38.56955,-121.45271,3,100,21142,1223499.0
273,2016,Sacramento,Mercy General Hospital,Pancreas,38.56955,-121.45271,6,74,21142,1223499.0
274,2016,Sacramento,Mercy General Hospital,Prostate,38.56955,-121.45271,5,153,21142,1223499.0
275,2016,Sacramento,Mercy General Hospital,Rectum,38.56955,-121.45271,29,52,21142,1223499.0
276,2016,Sacramento,Mercy General Hospital,Stomach,38.56955,-121.45271,4,72,21142,1223499.0
277,2016,Sacramento,Mercy Hospital of Folsom,Bladder,38.67223,-121.1428,1,65,21142,1223499.0
278,2016,Sacramento,Mercy Hospital of Folsom,Breast,38.67223,-121.1428,45,30,21142,1223499.0
279,2016,Sacramento,Mercy Hospital of Folsom,Colon,38.67223,-121.1428,11,52,21142,1223499.0
280,2016,Sacramento,Mercy Hospital of Folsom,Liver,38.67223,-121.1428,2,100,21142,1223499.0
281,2016,Sacramento,Mercy Hospital of Folsom,Pancreas,38.67223,-121.1428,1,74,21142,1223499.0
282,2016,Sacramento,Mercy Hospital of Folsom,Prostate,38.67223,-121.1428,16,153,21142,1223499.0
283,2016,Sacramento,Mercy Hospital of Folsom,Rectum,38.67223,-121.1428,6,52,21142,1223499.0
284,2016,Sacramento,Mercy San Juan Hospital,Bladder,38.66818,-121.31261,2,65,21142,1223499.0
285,2016,Sacramento,Mercy San Juan Hospital,Brain,38.66818,-121.31261,24,100,21142,1223499.0
286,2016,Sacramento,Mercy San Juan Hospital,Breast,38.66818,-121.31261,86,30,21142,1223499.0
287,2016,Sacramento,Mercy San Juan Hospital,Colon,38.66818,-121.31261,40,52,21142,1223499.0
288,2016,Sacramento,Mercy San Juan Hospital,Esophagus,38.66818,-121.31261,8,250,21142,1223499.0
289,2016,Sacramento,Mercy San Juan Hospital,Lung,38.66818,-121.31261,49,56,21142,1223499.0
290,2016,Sacramento,Mercy San Juan Hospital,Prostate,38.66818,-121.31261,46,153,21142,1223499.0
291,2016,Sacramento,Mercy San Juan Hospital,Rectum,38.66818,-121.31261,19,52,21142,1223499.0
292,2016,Sacramento,Mercy San Juan Hospital,Stomach,38.66818,-121.31261,1,72,21142,1223499.0
293,2016,Sacramento,Methodist Hospital of Sacramento,Breast,38.46416,-121.41744,80,30,21142,1223499.0
294,2016,Sacramento,Methodist Hospital of Sacramento,Colon,38.46416,-121.41744,23,52,21142,1223499.0
295,2016,Sacramento,Methodist Hospital of Sacramento,Liver,38.46416,-121.41744,2,100,21142,1223499.0
296,2016,Sacramento,Methodist Hospital of Sacramento,Pancreas,38.46416,-121.41744,1,74,21142,1223499.0
297,2016,Sacramento,Methodist Hospital of Sacramento,Prostate,38.46416,-121.41744,1,153,21142,1223499.0
298,2016,Sacramento,Methodist Hospital of Sacramento,Rectum,38.46416,-121.41744,8,52,21142,1223499.0
299,2016,Sacramento,"Sutter Medical Center, Sacramento",Bladder,38.57176,-121.47008,1,65,21142,1223499.0
300,2016,Sacramento,"Sutter Medical Center, Sacramento",Brain,38.57176,-121.47008,41,100,21142,1223499.0
301,2016,Sacramento,"Sutter Medical Center, Sacramento",Breast,38.57176,-121.47008,285,30,21142,1223499.0
302,2016,Sacramento,"Sutter Medical Center, Sacramento",Colon,38.57176,-121.47008,50,52,21142,1223499.0
303,2016,Sacramento,"Sutter Medical Center, Sacramento",Esophagus,38.57176,-121.47008,12,250,21142,1223499.0
304,2016,Sacramento,"Sutter Medical Center, Sacramento",Liver,38.57176,-121.47008,12,100,21142,1223499.0
305,2016,Sacramento,"Sutter Medical Center, Sacramento",Lung,38.57176,-121.47008,32,56,21142,1223499.0
306,2016,Sacramento,"Sutter Medical Center, Sacramento",Pancreas,38.57176,-121.47008,11,74,21142,1223499.0
307,2016,Sacramento,"Sutter Medical Center, Sacramento",Prostate,38.57176,-121.47008,136,153,21142,1223499.0
308,2016,Sacramento,"Sutter Medical Center, Sacramento",Rectum,38.57176,-121.47008,26,52,21142,1223499.0
309,2016,Sacramento,"Sutter Medical Center, Sacramento",Stomach,38.57176,-121.47008,13,72,21142,1223499.0
310,2016,Sacramento,UC Davis Medical Center,Bladder,38.55438,-121.45738,33,65,21142,1223499.0
311,2016,Sacramento,UC Davis Medical Center,Brain,38.55438,-121.45738,46,100,21142,1223499.0
312,2016,Sacramento,UC Davis Medical Center,Breast,38.55438,-121.45738,222,30,21142,1223499.0
313,2016,Sacramento,UC Davis Medical Center,Colon,38.55438,-121.45738,48,52,21142,1223499.0
314,2016,Sacramento,UC Davis Medical Center,Esophagus,38.55438,-121.45738,15,250,21142,1223499.0
315,2016,Sacramento,UC Davis Medical Center,Liver,38.55438,-121.45738,16,100,21142,1223499.0
316,2016,Sacramento,UC Davis Medical Center,Lung,38.55438,-121.45738,63,56,21142,1223499.0
317,2016,Sacramento,UC Davis Medical Center,Pancreas,38.55438,-121.45738,20,74,21142,1223499.0
318,2016,Sacramento,UC Davis Medical Center,Prostate,38.55438,-121.45738,57,153,21142,1223499.0
319,2016,Sacramento,UC Davis Medical Center,Rectum,38.55438,-121.45738,27,52,21142,1223499.0
320,2016,Sacramento,UC Davis Medical Center,Stomach,38.55438,-121.45738,11,72,21142,1223499.0
321,2017,Sacramento,Statewide,Bladder,34.037185,-118.266206,1037,65,21142,1223499.0
322,2017,Sacramento,Statewide,Brain,34.037185,-118.266206,3268,100,21142,1223499.0
323,2017,Sacramento,Statewide,Breast,34.037185,-118.266206,28164,30,21142,1223499.0
324,2017,Sacramento,Statewide,Colon,34.037185,-118.266206,7525,52,21142,1223499.0
325,2017,Sacramento,Statewide,Esophagus,34.037185,-118.266206,471,250,21142,1223499.0
326,2017,Sacramento,Statewide,Liver,34.037185,-118.266206,1587,100,21142,1223499.0
327,2017,Sacramento,Statewide,Lung,34.037185,-118.266206,3159,56,21142,1223499.0
328,2017,Sacramento,Statewide,Pancreas,34.037185,-118.266206,1097,74,21142,1223499.0
329,2017,Sacramento,Statewide,Prostate,34.037185,-118.266206,6921,153,21142,1223499.0
330,2017,Sacramento,Statewide,Rectum,34.037185,-118.266206,3284,52,21142,1223499.0
331,2017,Sacramento,Statewide,Stomach,34.037185,-118.266206,948,72,21142,1223499.0
332,2017,Sacramento,Kaiser Foundation Hospital  Sacramento,Bladder,38.60197,-121.39232,1,65,21142,1223499.0
333,2017,Sacramento,Kaiser Foundation Hospital  Sacramento,Brain,38.60197,-121.39232,72,100,21142,1223499.0
334,2017,Sacramento,Kaiser Foundation Hospital  Sacramento,Breast,38.60197,-121.39232,249,30,21142,1223499.0
335,2017,Sacramento,Kaiser Foundation Hospital  Sacramento,Colon,38.60197,-121.39232,57,52,21142,1223499.0
336,2017,Sacramento,Kaiser Foundation Hospital  Sacramento,Liver,38.60197,-121.39232,29,100,21142,1223499.0
337,2017,Sacramento,Kaiser Foundation Hospital  Sacramento,Pancreas,38.60197,-121.39232,26,74,21142,1223499.0
338,2017,Sacramento,Kaiser Foundation Hospital  Sacramento,Rectum,38.60197,-121.39232,17,52,21142,1223499.0
339,2017,Sacramento,Kaiser Foundation Hospital  Sacramento,Stomach,38.60197,-121.39232,17,72,21142,1223499.0
340,2017,Sacramento,Kaiser Foundation Hospital  South Sacramento,Bladder,38.47144,-121.42409,41,65,21142,1223499.0
341,2017,Sacramento,Kaiser Foundation Hospital  South Sacramento,Breast,38.47144,-121.42409,247,30,21142,1223499.0
342,2017,Sacramento,Kaiser Foundation Hospital  South Sacramento,Colon,38.47144,-121.42409,52,52,21142,1223499.0
343,2017,Sacramento,Kaiser Foundation Hospital  South Sacramento,Esophagus,38.47144,-121.42409,9,250,21142,1223499.0
344,2017,Sacramento,Kaiser Foundation Hospital  South Sacramento,Liver,38.47144,-121.42409,1,100,21142,1223499.0
345,2017,Sacramento,Kaiser Foundation Hospital  South Sacramento,Lung,38.47144,-121.42409,77,56,21142,1223499.0
346,2017,Sacramento,Kaiser Foundation Hospital  South Sacramento,Prostate,38.47144,-121.42409,235,153,21142,1223499.0
347,2017,Sacramento,Kaiser Foundation Hospital  South Sacramento,Rectum,38.47144,-121.42409,24,52,21142,1223499.0
348,2017,Sacramento,Kaiser Foundation Hospital  South Sacramento,Stomach,38.47144,-121.42409,2,72,21142,1223499.0
349,2017,Sacramento,Mercy General Hospital,Brain,38.56955,-121.45271,10,100,21142,1223499.0
350,2017,Sacramento,Mercy General Hospital,Breast,38.56955,-121.45271,71,30,21142,1223499.0
351,2017,Sacramento,Mercy General Hospital,Colon,38.56955,-121.45271,51,52,21142,1223499.0
352,2017,Sacramento,Mercy General Hospital,Liver,38.56955,-121.45271,1,100,21142,1223499.0
353,2017,Sacramento,Mercy General Hospital,Pancreas,38.56955,-121.45271,1,74,21142,1223499.0
354,2017,Sacramento,Mercy General Hospital,Prostate,38.56955,-121.45271,2,153,21142,1223499.0
355,2017,Sacramento,Mercy General Hospital,Rectum,38.56955,-121.45271,30,52,21142,1223499.0
356,2017,Sacramento,Mercy General Hospital,Stomach,38.56955,-121.45271,4,72,21142,1223499.0
357,2017,Sacramento,Mercy Hospital of Folsom,Bladder,38.67223,-121.1428,5,65,21142,1223499.0
358,2017,Sacramento,Mercy Hospital of Folsom,Breast,38.67223,-121.1428,45,30,21142,1223499.0
359,2017,Sacramento,Mercy Hospital of Folsom,Colon,38.67223,-121.1428,11,52,21142,1223499.0
360,2017,Sacramento,Mercy Hospital of Folsom,Prostate,38.67223,-121.1428,27,153,21142,1223499.0
361,2017,Sacramento,Mercy Hospital of Folsom,Rectum,38.67223,-121.1428,4,52,21142,1223499.0
362,2017,Sacramento,Mercy San Juan Hospital,Brain,38.66818,-121.31261,30,100,21142,1223499.0
363,2017,Sacramento,Mercy San Juan Hospital,Breast,38.66818,-121.31261,108,30,21142,1223499.0
364,2017,Sacramento,Mercy San Juan Hospital,Colon,38.66818,-121.31261,41,52,21142,1223499.0
365,2017,Sacramento,Mercy San Juan Hospital,Esophagus,38.66818,-121.31261,6,250,21142,1223499.0
366,2017,Sacramento,Mercy San Juan Hospital,Liver,38.66818,-121.31261,2,100,21142,1223499.0
367,2017,Sacramento,Mercy San Juan Hospital,Lung,38.66818,-121.31261,50,56,21142,1223499.0
368,2017,Sacramento,Mercy San Juan Hospital,Pancreas,38.66818,-121.31261,1,74,21142,1223499.0
369,2017,Sacramento,Mercy San Juan Hospital,Prostate,38.66818,-121.31261,53,153,21142,1223499.0
370,2017,Sacramento,Mercy San Juan Hospital,Rectum,38.66818,-121.31261,33,52,21142,1223499.0
371,2017,Sacramento,Methodist Hospital of Sacramento,Bladder,38.46416,-121.41744,1,65,21142,1223499.0
372,2017,Sacramento,Methodist Hospital of Sacramento,Breast,38.46416,-121.41744,102,30,21142,1223499.0
373,2017,Sacramento,Methodist Hospital of Sacramento,Colon,38.46416,-121.41744,12,52,21142,1223499.0
374,2017,Sacramento,Methodist Hospital of Sacramento,Pancreas,38.46416,-121.41744,1,74,21142,1223499.0
375,2017,Sacramento,Methodist Hospital of Sacramento,Rectum,38.46416,-121.41744,4,52,21142,1223499.0
376,2017,Sacramento,Methodist Hospital of Sacramento,Stomach,38.46416,-121.41744,3,72,21142,1223499.0
377,2017,Sacramento,"Sutter Medical Center, Sacramento",Bladder,38.57176,-121.47008,3,65,21142,1223499.0
378,2017,Sacramento,"Sutter Medical Center, Sacramento",Brain,38.57176,-121.47008,38,100,21142,1223499.0
379,2017,Sacramento,"Sutter Medical Center, Sacramento",Breast,38.57176,-121.47008,296,30,21142,1223499.0
380,2017,Sacramento,"Sutter Medical Center, Sacramento",Colon,38.57176,-121.47008,47,52,21142,1223499.0
381,2017,Sacramento,"Sutter Medical Center, Sacramento",Esophagus,38.57176,-121.47008,10,250,21142,1223499.0
382,2017,Sacramento,"Sutter Medical Center, Sacramento",Liver,38.57176,-121.47008,8,100,21142,1223499.0
383,2017,Sacramento,"Sutter Medical Center, Sacramento",Lung,38.57176,-121.47008,31,56,21142,1223499.0
384,2017,Sacramento,"Sutter Medical Center, Sacramento",Pancreas,38.57176,-121.47008,7,74,21142,1223499.0
385,2017,Sacramento,"Sutter Medical Center, Sacramento",Prostate,38.57176,-121.47008,137,153,21142,1223499.0
386,2017,Sacramento,"Sutter Medical Center, Sacramento",Rectum,38.57176,-121.47008,22,52,21142,1223499.0
387,2017,Sacramento,"Sutter Medical Center, Sacramento",Stomach,38.57176,-121.47008,6,72,21142,1223499.0
388,2017,Sacramento,UC Davis Medical Center,Bladder,38.55438,-121.45738,37,65,21142,1223499.0
389,2017,Sacramento,UC Davis Medical Center,Brain,38.55438,-121.45738,59,100,21142,1223499.0
390,2017,Sacramento,UC Davis Medical Center,Breast,38.55438,-121.45738,205,30,21142,1223499.0
391,2017,Sacramento,UC Davis Medical Center,Colon,38.55438,-121.45738,37,52,21142,1223499.0
392,2017,Sacramento,UC Davis Medical Center,Esophagus,38.55438,-121.45738,7,250,21142,1223499.0
393,2017,Sacramento,UC Davis Medical Center,Liver,38.55438,-121.45738,16,100,21142,1223499.0
394,2017,Sacramento,UC Davis Medical Center,Lung,38.55438,-121.45738,54,56,21142,1223499.0
395,2017,Sacramento,UC Davis Medical Center,Pancreas,38.55438,-121.45738,27,74,21142,1223499.0
396,2017,Sacramento,UC Davis Medical Center,Prostate,38.55438,-121.45738,62,153,21142,1223499.0
397,2017,Sacramento,UC Davis Medical Center,Rectum,38.55438,-121.45738,31,52,21142,1223499.0
398,2017,Sacramento,UC Davis Medical Center,Stomach,38.55438,-121.45738,3,72,21142,1223499.0
399,2018,Sacramento,Statewide,Colon,34.037185,-118.266206,7641,52,21142,1223499.0
400,2018,Sacramento,Statewide,Liver,34.037185,-118.266206,1616,100,21142,1223499.0
401,2018,Sacramento,Statewide,Rectum,34.037185,-118.266206,3305,52,21142,1223499.0
402,2018,Sacramento,Statewide,Brain,34.037185,-118.266206,3363,100,21142,1223499.0
403,2018,Sacramento,Statewide,Prostate,34.037185,-118.266206,5332,153,21142,1223499.0
404,2018,Sacramento,Statewide,Stomach,34.037185,-118.266206,969,72,21142,1223499.0
405,2018,Sacramento,Statewide,Breast,34.037185,-118.266206,29349,30,21142,1223499.0
406,2018,Sacramento,Statewide,Bladder,34.037185,-118.266206,938,65,21142,1223499.0
407,2018,Sacramento,Statewide,Lung,34.037185,-118.266206,3183,56,21142,1223499.0
408,2018,Sacramento,Statewide,Esophagus,34.037185,-118.266206,428,250,21142,1223499.0
409,2018,Sacramento,Statewide,Pancreas,34.037185,-118.266206,1089,74,21142,1223499.0
410,2018,Sacramento,Kaiser Foundation Hospital  Sacramento,Stomach,38.60197,-121.39232,9,72,21142,1223499.0
411,2018,Sacramento,Kaiser Foundation Hospital  Sacramento,Rectum,38.60197,-121.39232,24,52,21142,1223499.0
412,2018,Sacramento,Kaiser Foundation Hospital  Sacramento,Prostate,38.60197,-121.39232,1,153,21142,1223499.0
413,2018,Sacramento,Kaiser Foundation Hospital  Sacramento,Pancreas,38.60197,-121.39232,19,74,21142,1223499.0
414,2018,Sacramento,Kaiser Foundation Hospital  Sacramento,Liver,38.60197,-121.39232,33,100,21142,1223499.0
415,2018,Sacramento,Kaiser Foundation Hospital  Sacramento,Colon,38.60197,-121.39232,62,52,21142,1223499.0
416,2018,Sacramento,Kaiser Foundation Hospital  Sacramento,Breast,38.60197,-121.39232,227,30,21142,1223499.0
417,2018,Sacramento,Kaiser Foundation Hospital  Sacramento,Brain,38.60197,-121.39232,71,100,21142,1223499.0
418,2018,Sacramento,Mercy General Hospital,Rectum,38.56955,-121.45271,20,52,21142,1223499.0
419,2018,Sacramento,Mercy General Hospital,Prostate,38.56955,-121.45271,1,153,21142,1223499.0
420,2018,Sacramento,Mercy General Hospital,Pancreas,38.56955,-121.45271,3,74,21142,1223499.0
421,2018,Sacramento,Mercy General Hospital,Liver,38.56955,-121.45271,1,100,21142,1223499.0
422,2018,Sacramento,Mercy General Hospital,Colon,38.56955,-121.45271,37,52,21142,1223499.0
423,2018,Sacramento,Mercy General Hospital,Breast,38.56955,-121.45271,65,30,21142,1223499.0
424,2018,Sacramento,Mercy General Hospital,Brain,38.56955,-121.45271,30,100,21142,1223499.0
425,2018,Sacramento,Mercy General Hospital,Stomach,38.56955,-121.45271,3,72,21142,1223499.0
426,2018,Sacramento,Mercy San Juan Hospital,Pancreas,38.66818,-121.31261,1,74,21142,1223499.0
427,2018,Sacramento,Mercy San Juan Hospital,Colon,38.66818,-121.31261,42,52,21142,1223499.0
428,2018,Sacramento,Mercy San Juan Hospital,Brain,38.66818,-121.31261,11,100,21142,1223499.0
429,2018,Sacramento,Mercy San Juan Hospital,Bladder,38.66818,-121.31261,1,65,21142,1223499.0
430,2018,Sacramento,Mercy San Juan Hospital,Liver,38.66818,-121.31261,1,100,21142,1223499.0
431,2018,Sacramento,Mercy San Juan Hospital,Prostate,38.66818,-121.31261,19,153,21142,1223499.0
432,2018,Sacramento,Mercy San Juan Hospital,Esophagus,38.66818,-121.31261,4,250,21142,1223499.0
433,2018,Sacramento,Mercy San Juan Hospital,Lung,38.66818,-121.31261,29,56,21142,1223499.0
434,2018,Sacramento,Mercy San Juan Hospital,Breast,38.66818,-121.31261,110,30,21142,1223499.0
435,2018,Sacramento,Mercy San Juan Hospital,Rectum,38.66818,-121.31261,19,52,21142,1223499.0
436,2018,Sacramento,Mercy San Juan Hospital,Stomach,38.66818,-121.31261,3,72,21142,1223499.0
437,2018,Sacramento,Methodist Hospital of Sacramento,Colon,38.46416,-121.41744,22,52,21142,1223499.0
438,2018,Sacramento,Methodist Hospital of Sacramento,Stomach,38.46416,-121.41744,5,72,21142,1223499.0
439,2018,Sacramento,Methodist Hospital of Sacramento,Rectum,38.46416,-121.41744,7,52,21142,1223499.0
440,2018,Sacramento,Methodist Hospital of Sacramento,Breast,38.46416,-121.41744,104,30,21142,1223499.0
441,2018,Sacramento,UC Davis Medical Center,Pancreas,38.55438,-121.45738,28,74,21142,1223499.0
442,2018,Sacramento,UC Davis Medical Center,Stomach,38.55438,-121.45738,7,72,21142,1223499.0
443,2018,Sacramento,UC Davis Medical Center,Brain,38.55438,-121.45738,52,100,21142,1223499.0
444,2018,Sacramento,UC Davis Medical Center,Bladder,38.55438,-121.45738,53,65,21142,1223499.0
445,2018,Sacramento,UC Davis Medical Center,Rectum,38.55438,-121.45738,39,52,21142,1223499.0
446,2018,Sacramento,UC Davis Medical Center,Breast,38.55438,-121.45738,222,30,21142,1223499.0
447,2018,Sacramento,UC Davis Medical Center,Prostate,38.55438,-121.45738,24,153,21142,1223499.0
448,2018,Sacramento,UC Davis Medical Center,Liver,38.55438,-121.45738,18,100,21142,1223499.0
449,2018,Sacramento,UC Davis Medical Center,Lung,38.55438,-121.45738,81,56,21142,1223499.0
450,2018,Sacramento,UC Davis Medical Center,Esophagus,38.55438,-121.45738,10,250,21142,1223499.0
451,2018,Sacramento,UC Davis Medical Center,Colon,38.55438,-121.45738,52,52,21142,1223499.0
452,2018,Sacramento,"Sutter Medical Center, Sacramento",Stomach,38.57045,-121.47028,5,72,21142,1223499.0
453,2018,Sacramento,"Sutter Medical Center, Sacramento",Pancreas,38.57045,-121.47028,18,74,21142,1223499.0
454,2018,Sacramento,"Sutter Medical Center, Sacramento",Prostate,38.57045,-121.47028,134,153,21142,1223499.0
455,2018,Sacramento,"Sutter Medical Center, Sacramento",Brain,38.57045,-121.47028,41,100,21142,1223499.0
456,2018,Sacramento,"Sutter Medical Center, Sacramento",Rectum,38.57045,-121.47028,22,52,21142,1223499.0
457,2018,Sacramento,"Sutter Medical Center, Sacramento",Breast,38.57045,-121.47028,387,30,21142,1223499.0
458,2018,Sacramento,"Sutter Medical Center, Sacramento",Esophagus,38.57045,-121.47028,13,250,21142,1223499.0
459,2018,Sacramento,"Sutter Medical Center, Sacramento",Colon,38.57045,-121.47028,62,52,21142,1223499.0
460,2018,Sacramento,"Sutter Medical Center, Sacramento",Liver,38.57045,-121.47028,12,100,21142,1223499.0
